"l_a []","l_b []","l_c []","wphi [deg]","wtheta [rad]","Freq [GHz]","dB(S(1,1)) []"
-0.497,0.8678,1.48911394,0,-0.0037,97.625,-13.3208990697633
-0.497,0.8678,1.48911394,0,-0.0037,97.64,-13.2518150414105
-0.497,0.8678,1.48911394,0,-0.0037,97.655,-13.1854264256428
-0.497,0.8678,1.48911394,0,-0.0037,97.67,-13.1216548316239
-0.497,0.8678,1.48911394,0,-0.0037,97.685,-13.0603672549118
-0.497,0.8678,1.48911394,0,-0.0037,97.7,-13.0013761308839
-0.497,0.8678,1.48911394,0,-0.0037,97.715,-12.9444397630437
-0.497,0.8678,1.48911394,0,-0.0037,97.73,-12.8892631358563
-0.497,0.8678,1.48911394,0,-0.0037,97.745,-12.8354991231405
-0.497,0.8678,1.48911394,0,-0.0037,97.76,-12.7827501042934
-0.497,0.8678,1.48911394,0,-0.0037,97.775,-12.7305700016414
-0.497,0.8678,1.48911394,0,-0.0037,97.79,-12.6784667528197
-0.497,0.8678,1.48911394,0,-0.0037,97.805,-12.6259052319326
-0.497,0.8678,1.48911394,0,-0.0037,97.82,-12.5723106319174
-0.497,0.8678,1.48911394,0,-0.0037,97.835,-12.5170723174534
-0.497,0.8678,1.48911394,0,-0.0037,97.85,-12.4595481523727
-0.497,0.8678,1.48911394,0,-0.0037,97.865,-12.3990692972448
-0.497,0.8678,1.48911394,0,-0.0037,97.88,-12.3349454611883
-0.497,0.8678,1.48911394,0,-0.0037,97.895,-12.2664705767247
-0.497,0.8678,1.48911394,0,-0.0037,97.91,-12.1929288476835
-0.497,0.8678,1.48911394,0,-0.0037,97.925,-12.1136010982034
-0.497,0.8678,1.48911394,0,-0.0037,97.94,-12.0277713266086
-0.497,0.8678,1.48911394,0,-0.0037,97.955,-11.9347333427145
-0.497,0.8678,1.48911394,0,-0.0037,97.97,-11.8337973426769
-0.497,0.8678,1.48911394,0,-0.0037,97.985,-11.7242962539277
-0.497,0.8678,1.48911394,0,-0.0037,98,-11.6055916662814
-0.497,0.8678,1.48911394,22.5,-0.0037,92,-13.4590013201988
-0.497,0.8678,1.48911394,22.5,-0.0037,92.015,-13.437522527112
-0.497,0.8678,1.48911394,22.5,-0.0037,92.03,-13.4180990379518
-0.497,0.8678,1.48911394,22.5,-0.0037,92.045,-13.4008632788413
-0.497,0.8678,1.48911394,22.5,-0.0037,92.06,-13.385933725019
-0.497,0.8678,1.48911394,22.5,-0.0037,92.075,-13.373412942771
-0.497,0.8678,1.48911394,22.5,-0.0037,92.09,-13.3633859974987
-0.497,0.8678,1.48911394,22.5,-0.0037,92.105,-13.3559192982342
-0.497,0.8678,1.48911394,22.5,-0.0037,92.12,-13.3510599310322
-0.497,0.8678,1.48911394,22.5,-0.0037,92.135,-13.3488355121455
-0.497,0.8678,1.48911394,22.5,-0.0037,92.15,-13.349254568245
-0.497,0.8678,1.48911394,22.5,-0.0037,92.165,-13.3523074269103
-0.497,0.8678,1.48911394,22.5,-0.0037,92.18,-13.3579675779482
-0.497,0.8678,1.48911394,22.5,-0.0037,92.195,-13.3661934464009
-0.497,0.8678,1.48911394,22.5,-0.0037,92.21,-13.376930502656
-0.497,0.8678,1.48911394,22.5,-0.0037,92.225,-13.3901136247081
-0.497,0.8678,1.48911394,22.5,-0.0037,92.24,-13.4056696226781
-0.497,0.8678,1.48911394,22.5,-0.0037,92.255,-13.4235198360321
-0.497,0.8678,1.48911394,22.5,-0.0037,92.27,-13.443582718969
-0.497,0.8678,1.48911394,22.5,-0.0037,92.285,-13.4657763382898
-0.497,0.8678,1.48911394,22.5,-0.0037,92.3,-13.4900207196338
-0.497,0.8678,1.48911394,22.5,-0.0037,92.315,-13.5162399911321
-0.497,0.8678,1.48911394,22.5,-0.0037,92.33,-13.5443642872102
-0.497,0.8678,1.48911394,22.5,-0.0037,92.345,-13.5743313885169
-0.497,0.8678,1.48911394,22.5,-0.0037,92.36,-13.6060880860396
-0.497,0.8678,1.48911394,22.5,-0.0037,92.375,-13.6395912678497
-0.497,0.8678,1.48911394,22.5,-0.0037,92.39,-13.6748087353177
-0.497,0.8678,1.48911394,22.5,-0.0037,92.405,-13.7117197619295
-0.497,0.8678,1.48911394,22.5,-0.0037,92.42,-13.7503154120861
-0.497,0.8678,1.48911394,22.5,-0.0037,92.435,-13.790598639643
-0.497,0.8678,1.48911394,22.5,-0.0037,92.45,-13.8325841866985
-0.497,0.8678,1.48911394,22.5,-0.0037,92.465,-13.8762983025695
-0.497,0.8678,1.48911394,22.5,-0.0037,92.48,-13.9217783012886
-0.497,0.8678,1.48911394,22.5,-0.0037,92.495,-13.9690719736374
-0.497,0.8678,1.48911394,22.5,-0.0037,92.51,-14.0182368669449
-0.497,0.8678,1.48911394,22.5,-0.0037,92.525,-14.0693394428882
-0.497,0.8678,1.48911394,22.5,-0.0037,92.54,-14.1224541205241
-0.497,0.8678,1.48911394,22.5,-0.0037,92.555,-14.1776622089421
-0.497,0.8678,1.48911394,22.5,-0.0037,92.57,-14.2350507313862
-0.497,0.8678,1.48911394,22.5,-0.0037,92.585,-14.2947111405794
-0.497,0.8678,1.48911394,22.5,-0.0037,92.6,-14.3567379233801
-0.497,0.8678,1.48911394,22.5,-0.0037,92.615,-14.4212270918927
-0.497,0.8678,1.48911394,22.5,-0.0037,92.63,-14.4882745578091
-0.497,0.8678,1.48911394,22.5,-0.0037,92.645,-14.5579743871352
-0.497,0.8678,1.48911394,22.5,-0.0037,92.66,-14.6304169335959
-0.497,0.8678,1.48911394,22.5,-0.0037,92.675,-14.7056868509719
-0.497,0.8678,1.48911394,22.5,-0.0037,92.69,-14.7838609874114
-0.497,0.8678,1.48911394,22.5,-0.0037,92.705,-14.8650061684172
-0.497,0.8678,1.48911394,22.5,-0.0037,92.72,-14.9491768797201
-0.497,0.8678,1.48911394,22.5,-0.0037,92.735,-15.0364128666013
-0.497,0.8678,1.48911394,22.5,-0.0037,92.75,-15.1267366723647
-0.497,0.8678,1.48911394,22.5,-0.0037,92.765,-15.2201511455022
-0.497,0.8678,1.48911394,22.5,-0.0037,92.78,-15.3166369525191
-0.497,0.8678,1.48911394,22.5,-0.0037,92.795,-15.4161501412116
-0.497,0.8678,1.48911394,22.5,-0.0037,92.81,-15.5186198071985
-0.497,0.8678,1.48911394,22.5,-0.0037,92.825,-15.623945924409
-0.497,0.8678,1.48911394,22.5,-0.0037,92.84,-15.7319974076683
-0.497,0.8678,1.48911394,22.5,-0.0037,92.855,-15.8426104820924
-0.497,0.8678,1.48911394,22.5,-0.0037,92.87,-15.95558743921
-0.497,0.8678,1.48911394,22.5,-0.0037,92.885,-16.0706958630375
-0.497,0.8678,1.48911394,22.5,-0.0037,92.9,-16.1876684101409
-0.497,0.8678,1.48911394,22.5,-0.0037,92.915,-16.3062032254109
-0.497,0.8678,1.48911394,22.5,-0.0037,92.93,-16.4259650692204
-0.497,0.8678,1.48911394,22.5,-0.0037,92.945,-16.5465872212622
-0.497,0.8678,1.48911394,22.5,-0.0037,92.96,-16.6676742111897
-0.497,0.8678,1.48911394,22.5,-0.0037,92.975,-16.7888054059287
-0.497,0.8678,1.48911394,22.5,-0.0037,92.99,-16.9095394581573
-0.497,0.8678,1.48911394,22.5,-0.0037,93.005,-17.0294195902999
-0.497,0.8678,1.48911394,22.5,-0.0037,93.02,-17.1479796542354
-0.497,0.8678,1.48911394,22.5,-0.0037,93.035,-17.2647508700713
-0.497,0.8678,1.48911394,22.5,-0.0037,93.05,-17.3792691095949
-0.497,0.8678,1.48911394,22.5,-0.0037,93.065,-17.4910825537303
-0.497,0.8678,1.48911394,22.5,-0.0037,93.08,-17.599759521155
-0.497,0.8678,1.48911394,22.5,-0.0037,93.095,-17.7048962400812
-0.497,0.8678,1.48911394,22.5,-0.0037,93.11,-17.8061243198034
-0.497,0.8678,1.48911394,22.5,-0.0037,93.125,-17.9031176753236
-0.497,0.8678,1.48911394,22.5,-0.0037,93.14,-17.9955986687154
-0.497,0.8678,1.48911394,22.5,-0.0037,93.155,-18.0833432553815
-0.497,0.8678,1.48911394,22.5,-0.0037,93.17,-18.1661849612093
-0.497,0.8678,1.48911394,22.5,-0.0037,93.185,-18.2440175657545
-0.497,0.8678,1.48911394,22.5,-0.0037,93.2,-18.3167964237348
-0.497,0.8678,1.48911394,22.5,-0.0037,93.215,-18.3845384181893
-0.497,0.8678,1.48911394,22.5,-0.0037,93.23,-18.4473205991047
-0.497,0.8678,1.48911394,22.5,-0.0037,93.245,-18.5052776167228
-0.497,0.8678,1.48911394,22.5,-0.0037,93.26,-18.5585981052264
-0.497,0.8678,1.48911394,22.5,-0.0037,93.275,-18.6075202072262
-0.497,0.8678,1.48911394,22.5,-0.0037,93.29,-18.6523264507885
-0.497,0.8678,1.48911394,22.5,-0.0037,93.305,-18.6933381983512
-0.497,0.8678,1.48911394,22.5,-0.0037,93.32,-18.7309098816776
-0.497,0.8678,1.48911394,22.5,-0.0037,93.335,-18.7654232208721
-0.497,0.8678,1.48911394,22.5,-0.0037,93.35,-18.7972816009532
-0.497,0.8678,1.48911394,22.5,-0.0037,93.365,-18.8269047493808
-0.497,0.8678,1.48911394,22.5,-0.0037,93.38,-18.8547238250557
-0.497,0.8678,1.48911394,22.5,-0.0037,93.395,-18.881176996176
-0.497,0.8678,1.48911394,22.5,-0.0037,93.41,-18.9067055529839
-0.497,0.8678,1.48911394,22.5,-0.0037,93.425,-18.9317505733894
-0.497,0.8678,1.48911394,22.5,-0.0037,93.44,-18.956750135651
-0.497,0.8678,1.48911394,22.5,-0.0037,93.455,-18.9821370531842
-0.497,0.8678,1.48911394,22.5,-0.0037,93.47,-19.0083370921726
-0.497,0.8678,1.48911394,22.5,-0.0037,93.485,-19.0357676227006
-0.497,0.8678,1.48911394,22.5,-0.0037,93.5,-19.0648366480998
-0.497,0.8678,1.48911394,22.5,-0.0037,93.515,-19.0959421545075
-0.497,0.8678,1.48911394,22.5,-0.0037,93.53,-19.1294717226198
-0.497,0.8678,1.48911394,22.5,-0.0037,93.545,-19.1658023456467
-0.497,0.8678,1.48911394,22.5,-0.0037,93.56,-19.2053004009867
-0.497,0.8678,1.48911394,22.5,-0.0037,93.575,-19.2483217276142
-0.497,0.8678,1.48911394,22.5,-0.0037,93.59,-19.2952117662255
-0.497,0.8678,1.48911394,22.5,-0.0037,93.605,-19.3463057244765
-0.497,0.8678,1.48911394,22.5,-0.0037,93.62,-19.4019287349295
-0.497,0.8678,1.48911394,22.5,-0.0037,93.635,-19.4623959784219
-0.497,0.8678,1.48911394,22.5,-0.0037,93.65,-19.5280127503384
-0.497,0.8678,1.48911394,22.5,-0.0037,93.665,-19.599074451637
-0.497,0.8678,1.48911394,22.5,-0.0037,93.68,-19.6758664903697
-0.497,0.8678,1.48911394,22.5,-0.0037,93.695,-19.7586640828173
-0.497,0.8678,1.48911394,22.5,-0.0037,93.71,-19.8477319461859
-0.497,0.8678,1.48911394,22.5,-0.0037,93.725,-19.9433238770668
-0.497,0.8678,1.48911394,22.5,-0.0037,93.74,-20.0456822115001
-0.497,0.8678,1.48911394,22.5,-0.0037,93.755,-20.1550371634814
-0.497,0.8678,1.48911394,22.5,-0.0037,93.77,-20.2716060390693
-0.497,0.8678,1.48911394,22.5,-0.0037,93.785,-20.395592322845
-0.497,0.8678,1.48911394,22.5,-0.0037,93.8,-20.5271846323133
-0.497,0.8678,1.48911394,22.5,-0.0037,93.815,-20.6665555338667
-0.497,0.8678,1.48911394,22.5,-0.0037,93.83,-20.8138602111553
-0.497,0.8678,1.48911394,22.5,-0.0037,93.845,-20.969234973076
-0.497,0.8678,1.48911394,22.5,-0.0037,93.86,-21.1327955841623
-0.497,0.8678,1.48911394,22.5,-0.0037,93.875,-21.3046353949393
-0.497,0.8678,1.48911394,22.5,-0.0037,93.89,-21.4848232439386
-0.497,0.8678,1.48911394,22.5,-0.0037,93.905,-21.6734010966793
-0.497,0.8678,1.48911394,22.5,-0.0037,93.92,-21.8703813803024
-0.497,0.8678,1.48911394,22.5,-0.0037,93.935,-22.0757439660419
-0.497,0.8678,1.48911394,22.5,-0.0037,93.95,-22.2894327458845
-0.497,0.8678,1.48911394,22.5,-0.0037,93.965,-22.5113517453279
-0.497,0.8678,1.48911394,22.5,-0.0037,93.98,-22.741360712105
-0.497,0.8678,1.48911394,22.5,-0.0037,93.995,-22.9792701224315
-0.497,0.8678,1.48911394,22.5,-0.0037,94.01,-23.224835553516
-0.497,0.8678,1.48911394,22.5,-0.0037,94.025,-23.4777513859844
-0.497,0.8678,1.48911394,22.5,-0.0037,94.04,-23.7376438253307
-0.497,0.8678,1.48911394,22.5,-0.0037,94.055,-24.0040632709407
-0.497,0.8678,1.48911394,22.5,-0.0037,94.07,-24.2764761185572
-0.497,0.8678,1.48911394,22.5,-0.0037,94.085,-24.5542561615592
-0.497,0.8678,1.48911394,22.5,-0.0037,94.1,-24.8366758622562
-0.497,0.8678,1.48911394,22.5,-0.0037,94.115,-25.1228978997748
-0.497,0.8678,1.48911394,22.5,-0.0037,94.13,-25.4119675670241
-0.497,0.8678,1.48911394,22.5,-0.0037,94.145,-25.7028067825827
-0.497,0.8678,1.48911394,22.5,-0.0037,94.16,-25.9942106944275
-0.497,0.8678,1.48911394,22.5,-0.0037,94.175,-26.2848480620569
-0.497,0.8678,1.48911394,22.5,-0.0037,94.19,-26.5732667802407
-0.497,0.8678,1.48911394,22.5,-0.0037,94.205,-26.8579060059771
-0.497,0.8678,1.48911394,22.5,-0.0037,94.22,-27.1371163119956
-0.497,0.8678,1.48911394,22.5,-0.0037,94.235,-27.4091890501369
-0.497,0.8678,1.48911394,22.5,-0.0037,94.25,-27.672395606433
-0.497,0.8678,1.48911394,22.5,-0.0037,94.265,-27.9250364321899
-0.497,0.8678,1.48911394,22.5,-0.0037,94.28,-28.165498657044
-0.497,0.8678,1.48911394,22.5,-0.0037,94.295,-28.3923198188569
-0.497,0.8678,1.48911394,22.5,-0.0037,94.31,-28.6042539535441
-0.497,0.8678,1.48911394,22.5,-0.0037,94.325,-28.8003352187493
-0.497,0.8678,1.48911394,22.5,-0.0037,94.34,-28.9799336491556
-0.497,0.8678,1.48911394,22.5,-0.0037,94.355,-29.1427977840681
-0.497,0.8678,1.48911394,22.5,-0.0037,94.37,-29.2890798714416
-0.497,0.8678,1.48911394,22.5,-0.0037,94.385,-29.4193410570453
-0.497,0.8678,1.48911394,22.5,-0.0037,94.4,-29.5345361467698
-0.497,0.8678,1.48911394,22.5,-0.0037,94.415,-29.635979789964
-0.497,0.8678,1.48911394,22.5,-0.0037,94.43,-29.7252978558268
-0.497,0.8678,1.48911394,22.5,-0.0037,94.445,-29.8043690391495
-0.497,0.8678,1.48911394,22.5,-0.0037,94.46,-29.8752621838604
-0.497,0.8678,1.48911394,22.5,-0.0037,94.475,-29.9401744912576
-0.497,0.8678,1.48911394,22.5,-0.0037,94.49,-30.0013748730643
-0.497,0.8678,1.48911394,22.5,-0.0037,94.505,-30.0611554810332
-0.497,0.8678,1.48911394,22.5,-0.0037,94.52,-30.1217931555747
-0.497,0.8678,1.48911394,22.5,-0.0037,94.535,-30.1855213882379
-0.497,0.8678,1.48911394,22.5,-0.0037,94.55,-30.2545125068815
-0.497,0.8678,1.48911394,22.5,-0.0037,94.565,-30.3308692092366
-0.497,0.8678,1.48911394,22.5,-0.0037,94.58,-30.4166242727228
-0.497,0.8678,1.48911394,22.5,-0.0037,94.595,-30.5137472046874
-0.497,0.8678,1.48911394,22.5,-0.0037,94.61,-30.624156705011
-0.497,0.8678,1.48911394,22.5,-0.0037,94.625,-30.7497380334838
-0.497,0.8678,1.48911394,22.5,-0.0037,94.64,-30.8923646609908
-0.497,0.8678,1.48911394,22.5,-0.0037,94.655,-31.0539239050344
-0.497,0.8678,1.48911394,22.5,-0.0037,94.67,-31.2363465898466
-0.497,0.8678,1.48911394,22.5,-0.0037,94.685,-31.4416411252273
-0.497,0.8678,1.48911394,22.5,-0.0037,94.7,-31.6719327719424
-0.497,0.8678,1.48911394,22.5,-0.0037,94.715,-31.9295092676595
-0.497,0.8678,1.48911394,22.5,-0.0037,94.73,-32.2168744419072
-0.497,0.8678,1.48911394,22.5,-0.0037,94.745,-32.5368119650014
-0.497,0.8678,1.48911394,22.5,-0.0037,94.76,-32.8924619534628
-0.497,0.8678,1.48911394,22.5,-0.0037,94.775,-33.2874137508181
-0.497,0.8678,1.48911394,22.5,-0.0037,94.79,-33.725818671194
-0.497,0.8678,1.48911394,22.5,-0.0037,94.805,-34.2125264363761
-0.497,0.8678,1.48911394,22.5,-0.0037,94.82,-34.7532474621175
-0.497,0.8678,1.48911394,22.5,-0.0037,94.835,-35.3547376439421
-0.497,0.8678,1.48911394,22.5,-0.0037,94.85,-36.0249870166172
-0.497,0.8678,1.48911394,22.5,-0.0037,94.865,-36.7733543535355
-0.497,0.8678,1.48911394,22.5,-0.0037,94.88,-37.6104911147045
-0.497,0.8678,1.48911394,22.5,-0.0037,94.895,-38.5476516993771
-0.497,0.8678,1.48911394,22.5,-0.0037,94.91,-39.5943726812197
-0.497,0.8678,1.48911394,22.5,-0.0037,94.925,-40.7520076903597
-0.497,0.8678,1.48911394,22.5,-0.0037,94.94,-41.9973117363411
-0.497,0.8678,1.48911394,22.5,-0.0037,94.955,-43.2455404633767
-0.497,0.8678,1.48911394,22.5,-0.0037,94.97,-44.2902399700767
-0.497,0.8678,1.48911394,22.5,-0.0037,94.985,-44.7910466102327
-0.497,0.8678,1.48911394,22.5,-0.0037,95,-44.4856217072155
-0.497,0.8678,1.48911394,22.5,-0.0037,95.015,-43.4807126767285
-0.497,0.8678,1.48911394,22.5,-0.0037,95.03,-42.1226826016595
-0.497,0.8678,1.48911394,22.5,-0.0037,95.045,-40.6884868108282
-0.497,0.8678,1.48911394,22.5,-0.0037,95.06,-39.3116802685383
-0.497,0.8678,1.48911394,22.5,-0.0037,95.075,-38.037682604399
-0.497,0.8678,1.48911394,22.5,-0.0037,95.09,-36.873318343104
-0.497,0.8678,1.48911394,22.5,-0.0037,95.105,-35.8113379286094
-0.497,0.8678,1.48911394,22.5,-0.0037,95.12,-34.84053860916
-0.497,0.8678,1.48911394,22.5,-0.0037,95.135,-33.949573145976
-0.497,0.8678,1.48911394,22.5,-0.0037,95.15,-33.1282204365929
-0.497,0.8678,1.48911394,22.5,-0.0037,95.165,-32.36767896031
-0.497,0.8678,1.48911394,22.5,-0.0037,95.18,-31.6605063434019
-0.497,0.8678,1.48911394,22.5,-0.0037,95.195,-31.0004498593888
-0.497,0.8678,1.48911394,22.5,-0.0037,95.21,-30.3822611343011
-0.497,0.8678,1.48911394,22.5,-0.0037,95.225,-29.8015277324236
-0.497,0.8678,1.48911394,22.5,-0.0037,95.24,-29.2545303827645
-0.497,0.8678,1.48911394,22.5,-0.0037,95.255,-28.7381255909635
-0.497,0.8678,1.48911394,22.5,-0.0037,95.27,-28.2496504023727
-0.497,0.8678,1.48911394,22.5,-0.0037,95.285,-27.7868454879808
-0.497,0.8678,1.48911394,22.5,-0.0037,95.3,-27.3477930053694
-0.497,0.8678,1.48911394,22.5,-0.0037,95.315,-26.9308662250707
-0.497,0.8678,1.48911394,22.5,-0.0037,95.33,-26.5346884671594
-0.497,0.8678,1.48911394,22.5,-0.0037,95.345,-26.1580993797737
-0.497,0.8678,1.48911394,22.5,-0.0037,95.36,-25.8001269906907
-0.497,0.8678,1.48911394,22.5,-0.0037,95.375,-25.4599642798234
-0.497,0.8678,1.48911394,22.5,-0.0037,95.39,-25.1369492670257
-0.497,0.8678,1.48911394,22.5,-0.0037,95.405,-24.8305477994399
-0.497,0.8678,1.48911394,22.5,-0.0037,95.42,-24.5403383678934
-0.497,0.8678,1.48911394,22.5,-0.0037,95.435,-24.2659983927597
-0.497,0.8678,1.48911394,22.5,-0.0037,95.45,-24.0072915043729
-0.497,0.8678,1.48911394,22.5,-0.0037,95.465,-23.7640554082365
-0.497,0.8678,1.48911394,22.5,-0.0037,95.48,-23.5361899762228
-0.497,0.8678,1.48911394,22.5,-0.0037,95.495,-23.3236452462822
-0.497,0.8678,1.48911394,22.5,-0.0037,95.51,-23.1264090488079
-0.497,0.8678,1.48911394,22.5,-0.0037,95.525,-22.9444940113629
-0.497,0.8678,1.48911394,22.5,-0.0037,95.54,-22.7779237284913
-0.497,0.8678,1.48911394,22.5,-0.0037,95.555,-22.6267179234359
-0.497,0.8678,1.48911394,22.5,-0.0037,95.57,-22.4908764775716
-0.497,0.8678,1.48911394,22.5,-0.0037,95.585,-22.3703622654369
-0.497,0.8678,1.48911394,22.5,-0.0037,95.6,-22.2650828129135
-0.497,0.8678,1.48911394,22.5,-0.0037,95.615,-22.1748708981802
-0.497,0.8678,1.48911394,22.5,-0.0037,95.63,-22.0994643443458
-0.497,0.8678,1.48911394,22.5,-0.0037,95.645,-22.0384854133883
-0.497,0.8678,1.48911394,22.5,-0.0037,95.66,-21.9914204057937
-0.497,0.8678,1.48911394,22.5,-0.0037,95.675,-21.9576002985114
-0.497,0.8678,1.48911394,22.5,-0.0037,95.69,-21.936183509372
-0.497,0.8678,1.48911394,22.5,-0.0037,95.705,-21.9261421441614
-0.497,0.8678,1.48911394,22.5,-0.0037,95.72,-21.9262533362394
-0.497,0.8678,1.48911394,22.5,-0.0037,95.735,-21.9350974857246
-0.497,0.8678,1.48911394,22.5,-0.0037,95.75,-21.9510652868723
-0.497,0.8678,1.48911394,22.5,-0.0037,95.765,-21.9723753250268
-0.497,0.8678,1.48911394,22.5,-0.0037,95.78,-21.9971036497443
-0.497,0.8678,1.48911394,22.5,-0.0037,95.795,-22.0232260219291
-0.497,0.8678,1.48911394,22.5,-0.0037,95.81,-22.0486724624507
-0.497,0.8678,1.48911394,22.5,-0.0037,95.825,-22.0713923400093
-0.497,0.8678,1.48911394,22.5,-0.0037,95.84,-22.089426665388
-0.497,0.8678,1.48911394,22.5,-0.0037,95.855,-22.1009827486419
-0.497,0.8678,1.48911394,22.5,-0.0037,95.87,-22.1045052408559
-0.497,0.8678,1.48911394,22.5,-0.0037,95.885,-22.0987371449433
-0.497,0.8678,1.48911394,22.5,-0.0037,95.9,-22.0827648720057
-0.497,0.8678,1.48911394,22.5,-0.0037,95.915,-22.0560428872748
-0.497,0.8678,1.48911394,22.5,-0.0037,95.93,-22.0183957433264
-0.497,0.8678,1.48911394,22.5,-0.0037,95.945,-21.9699979388261
-0.497,0.8678,1.48911394,22.5,-0.0037,95.96,-21.9113345617618
-0.497,0.8678,1.48911394,22.5,-0.0037,95.975,-21.8431476069801
-0.497,0.8678,1.48911394,22.5,-0.0037,95.99,-21.7663738951495
-0.497,0.8678,1.48911394,22.5,-0.0037,96.005,-21.6820805926062
-0.497,0.8678,1.48911394,22.5,-0.0037,96.02,-21.5914035846235
-0.497,0.8678,1.48911394,22.5,-0.0037,96.035,-21.4954926739655
-0.497,0.8678,1.48911394,22.5,-0.0037,96.05,-21.3954660867924
-0.497,0.8678,1.48911394,22.5,-0.0037,96.065,-21.292375348203
-0.497,0.8678,1.48911394,22.5,-0.0037,96.08,-21.1871804257721
-0.497,0.8678,1.48911394,22.5,-0.0037,96.095,-21.080734215305
-0.497,0.8678,1.48911394,22.5,-0.0037,96.11,-20.9737749593031
-0.497,0.8678,1.48911394,22.5,-0.0037,96.125,-20.8669249929711
-0.497,0.8678,1.48911394,22.5,-0.0037,96.14,-20.7606942293882
-0.497,0.8678,1.48911394,22.5,-0.0037,96.155,-20.6554869478553
-0.497,0.8678,1.48911394,22.5,-0.0037,96.17,-20.5516106722797
-0.497,0.8678,1.48911394,22.5,-0.0037,96.185,-20.4492861713619
-0.497,0.8678,1.48911394,22.5,-0.0037,96.2,-20.3486578476105
-0.497,0.8678,1.48911394,22.5,-0.0037,96.215,-20.2498039899601
-0.497,0.8678,1.48911394,22.5,-0.0037,96.23,-20.1527465373707
-0.497,0.8678,1.48911394,22.5,-0.0037,96.245,-20.0574601372633
-0.497,0.8678,1.48911394,22.5,-0.0037,96.26,-19.9638803859274
-0.497,0.8678,1.48911394,22.5,-0.0037,96.275,-19.8719112128935
-0.497,0.8678,1.48911394,22.5,-0.0037,96.29,-19.7814314230056
-0.497,0.8678,1.48911394,22.5,-0.0037,96.305,-19.6923004436357
-0.497,0.8678,1.48911394,22.5,-0.0037,96.32,-19.6043633446022
-0.497,0.8678,1.48911394,22.5,-0.0037,96.335,-19.5174552085726
-0.497,0.8678,1.48911394,22.5,-0.0037,96.35,-19.4314049329632
-0.497,0.8678,1.48911394,22.5,-0.0037,96.365,-19.3460385428425
-0.497,0.8678,1.48911394,22.5,-0.0037,96.38,-19.2611820897409
-0.497,0.8678,1.48911394,22.5,-0.0037,96.395,-19.1766642047767
-0.497,0.8678,1.48911394,22.5,-0.0037,96.41,-19.0923183669466
-0.497,0.8678,1.48911394,22.5,-0.0037,96.425,-19.0079849393642
-0.497,0.8678,1.48911394,22.5,-0.0037,96.44,-18.9235130180203
-0.497,0.8678,1.48911394,22.5,-0.0037,96.455,-18.8387621295088
-0.497,0.8678,1.48911394,22.5,-0.0037,96.47,-18.7536038062226
-0.497,0.8678,1.48911394,22.5,-0.0037,96.485,-18.6679230598667
-0.497,0.8678,1.48911394,22.5,-0.0037,96.5,-18.581619766756
-0.497,0.8678,1.48911394,22.5,-0.0037,96.515,-18.4946099713137
-0.497,0.8678,1.48911394,22.5,-0.0037,96.53,-18.4068271074536
-0.497,0.8678,1.48911394,22.5,-0.0037,96.545,-18.3182231311656
-0.497,0.8678,1.48911394,22.5,-0.0037,96.56,-18.2287695516574
-0.497,0.8678,1.48911394,22.5,-0.0037,96.575,-18.1384583429362
-0.497,0.8678,1.48911394,22.5,-0.0037,96.59,-18.047302712815
-0.497,0.8678,1.48911394,22.5,-0.0037,96.605,-17.9553377021612
-0.497,0.8678,1.48911394,22.5,-0.0037,96.62,-17.8626205838974
-0.497,0.8678,1.48911394,22.5,-0.0037,96.635,-17.7692310290306
-0.497,0.8678,1.48911394,22.5,-0.0037,96.65,-17.6752710059817
-0.497,0.8678,1.48911394,22.5,-0.0037,96.665,-17.5808643799551
-0.497,0.8678,1.48911394,22.5,-0.0037,96.68,-17.4861561811784
-0.497,0.8678,1.48911394,22.5,-0.0037,96.695,-17.3913115147452
-0.497,0.8678,1.48911394,22.5,-0.0037,96.71,-17.2965140906079
-0.497,0.8678,1.48911394,22.5,-0.0037,96.725,-17.2019643600462
-0.497,0.8678,1.48911394,22.5,-0.0037,96.74,-17.1078772546226
-0.497,0.8678,1.48911394,22.5,-0.0037,96.755,-17.0144795350752
-0.497,0.8678,1.48911394,22.5,-0.0037,96.77,-16.9220067704836
-0.497,0.8678,1.48911394,22.5,-0.0037,96.785,-16.8306999819569
-0.497,0.8678,1.48911394,22.5,-0.0037,96.8,-16.7408019994282
-0.497,0.8678,1.48911394,22.5,-0.0037,96.815,-16.652553594225
-0.497,0.8678,1.48911394,22.5,-0.0037,96.83,-16.5661894630912
-0.497,0.8678,1.48911394,22.5,-0.0037,96.845,-16.4819341504343
-0.497,0.8678,1.48911394,22.5,-0.0037,96.86,-16.39999800391
-0.497,0.8678,1.48911394,22.5,-0.0037,96.875,-16.3205732632917
-0.497,0.8678,1.48911394,22.5,-0.0037,96.89,-16.2438303833062
-0.497,0.8678,1.48911394,22.5,-0.0037,96.905,-16.1699146874
-0.497,0.8678,1.48911394,22.5,-0.0037,96.92,-16.0989434411474
-0.497,0.8678,1.48911394,22.5,-0.0037,96.935,-16.0310034214952
-0.497,0.8678,1.48911394,22.5,-0.0037,96.95,-15.9661490418283
-0.497,0.8678,1.48911394,22.5,-0.0037,96.965,-15.9044010738059
-0.497,0.8678,1.48911394,22.5,-0.0037,96.98,-15.845745986178
-0.497,0.8678,1.48911394,22.5,-0.0037,96.995,-15.7901358995678
